ID_COMPRA,ID_PROVEEDOR,Puerto,Precio_envio,Fecha,Tiempo_de_Envio
82243761,91848587,Callao,432,2023-07-20,38
16009305,19922779,Callao,477,2024-01-18,40
36788496,65488396,Callao,365,2023-05-08,36
21151621,64008872,Callao,319,2023-08-19,35
46558545,53091880,Callao,348,2023-09-04,31
32527357,30193151,Chancay,257,2025-06-25,25
46089864,14481758,Callao,416,2023-12-03,32
20893022,22075273,Chancay,147,2025-02-02,21
28671173,51744829,Callao,327,2024-07-24,31
95312197,65800442,Callao,351,2024-10-30,39
69034499,45643467,Chancay,272,2025-05-08,20
51518781,99105998,Chancay,121,2025-02-24,20
91699220,24147649,Callao,352,2024-06-30,41
45730514,12116548,Callao,367,2024-12-10,37
99650583,11973315,Chancay,117,2025-07-06,24
41977295,35961309,Callao,460,2024-05-10,37
13720468,57013292,Callao,307,2023-12-16,34
84615499,20540047,Callao,347,2023-08-09,45
57531648,51339326,Callao,429,2023-06-15,35
79051175,45363720,Callao,497,2024-04-08,45
65967406,90753766,Chancay,265,2025-09-17,22
84536619,93881142,Chancay,150,2025-05-09,19
75438105,24218961,Callao,385,2023-04-09,38
35615024,88123540,Callao,370,2024-04-04,32
32617597,81442359,Callao,368,2024-03-16,38
40957821,71672969,Callao,422,2023-11-28,34
17813857,30572066,Chancay,266,2025-06-06,18
43480008,59382003,Chancay,109,2025-10-26,19
18218414,57366464,Callao,393,2023-10-22,33
56157019,82397460,Callao,466,2023-05-31,36
30808912,21921457,Callao,387,2024-12-18,44
15009580,69667571,Callao,432,2024-08-11,45
55916630,91350636,Callao,491,2023-11-12,30
15084483,70383019,Chancay,196,2025-01-23,25
35735421,75433992,Callao,496,2023-02-03,37
17818002,85931689,Callao,305,2024-09-07,34
75248120,81512603,Chancay,154,2025-01-25,25
25819227,24305568,Chancay,188,2025-06-27,20
28370537,10651425,Chancay,106,2025-07-02,25
58926922,67698568,Callao,310,2024-05-24,42
14082319,42182175,Callao,359,2024-12-01,40
64248816,48582682,Chancay,264,2025-04-27,21
63861643,15964353,Callao,489,2023-12-01,45
41719535,24318796,Callao,380,2023-03-22,44
73669648,86637713,Chancay,177,2025-04-06,20
29933451,11830079,Callao,419,2024-10-22,45
38076542,33642668,Callao,463,2023-03-01,33
45455965,86820112,Callao,363,2024-12-10,33
44330456,47986517,Callao,407,2023-10-12,42
32354069,87732286,Chancay,137,2025-11-29,19
71932149,22401550,Callao,375,2023-02-27,31
93866848,93224799,Callao,359,2023-10-25,37
10358187,94954237,Callao,469,2024-08-15,42
18702599,73551090,Chancay,110,2025-04-08,20
55734520,42427124,Callao,450,2023-03-06,31
17252559,51827479,Callao,480,2023-06-30,32
39645482,53211807,Chancay,183,2025-10-14,23
54647080,78440277,Callao,440,2023-11-21,44
43184026,67904222,Callao,480,2024-09-18,34
32964286,50384942,Callao,459,2023-03-30,30
78305556,50003912,Callao,444,2023-12-24,42
35465679,48230867,Callao,496,2024-07-08,33
61958965,44155757,Callao,408,2023-04-26,34
38631673,81737524,Callao,475,2023-12-26,40
44396791,13880101,Callao,479,2024-04-20,33
23421960,28871724,Callao,331,2023-08-07,38
92077682,61857229,Callao,300,2024-01-07,41
97679333,56834651,Chancay,299,2025-07-26,22
99330265,48443816,Callao,306,2023-03-28,39
52245507,70779782,Callao,417,2023-05-24,42
35859036,11956094,Chancay,268,2025-02-24,24
84651904,54447651,Callao,452,2024-04-30,33
64486238,60395708,Callao,478,2023-01-27,30
75109173,48151092,Callao,487,2024-01-19,41
46553838,46431690,Callao,336,2024-10-28,41
31684337,75583355,Chancay,169,2025-10-11,24
38321983,53837590,Callao,355,2024-05-05,31
27128372,81224690,Chancay,238,2025-04-18,24
83645138,63875724,Callao,421,2023-09-22,44
15588773,32266168,Chancay,293,2025-05-08,21
65278325,62112713,Callao,315,2024-04-25,39
98732999,86661543,Chancay,157,2025-11-30,21
29295160,21724631,Callao,470,2024-07-30,33
95310747,54090766,Callao,310,2024-12-22,44
85428905,18467841,Chancay,249,2025-02-23,23
91133397,61069181,Callao,497,2023-11-11,30
40575455,64241748,Callao,302,2023-09-22,39
17339364,20487365,Callao,404,2024-06-06,44
96946911,72796120,Callao,333,2023-10-06,33
14638174,27267083,Chancay,235,2025-06-09,23
80244339,92767168,Callao,360,2023-12-31,44
68156094,51254399,Callao,399,2023-10-08,43
38732627,66265074,Callao,348,2024-06-17,42
59820397,54187413,Callao,450,2023-02-19,45
56631363,72204700,Callao,418,2024-08-12,44
24498635,40905630,Callao,449,2024-01-06,45
80547734,90741229,Callao,358,2023-02-07,39
57235295,64435137,Callao,439,2024-05-29,39
76995041,25527378,Callao,341,2023-12-09,34
85970870,35656090,Chancay,135,2025-07-11,22
20932313,40359343,Chancay,123,2025-05-03,20
62819129,90503704,Chancay,246,2025-10-18,19
85637141,65327341,Chancay,263,2025-03-29,18
27570211,59436266,Chancay,299,2025-11-16,20
65876007,60949851,Callao,358,2023-06-20,40
35599604,54276745,Callao,482,2023-12-07,39
36668308,52213760,Chancay,122,2025-10-02,18
45302259,39978268,Callao,414,2023-02-10,31
57267892,40848469,Callao,362,2023-01-29,40
51488772,52045844,Chancay,279,2025-04-23,22
72882903,15513773,Chancay,276,2025-06-14,19
22675711,77122340,Chancay,215,2025-08-10,22
14461452,27375925,Callao,379,2023-08-12,37
17026518,51158110,Callao,337,2023-02-06,42
44449773,77055281,Callao,441,2023-04-06,42
55908998,32532905,Callao,500,2023-06-08,37
68982019,34558857,Chancay,174,2025-05-07,25
68809293,37938132,Chancay,211,2025-01-08,21
92780074,84891610,Chancay,285,2025-07-26,20
72228068,88288509,Callao,457,2024-06-08,30
12496963,62131047,Chancay,225,2025-07-05,24
94298916,72855210,Callao,395,2023-12-27,42
50252102,74577518,Callao,500,2024-07-23,33
15495443,49956280,Callao,432,2023-08-31,37
26561251,16341519,Callao,369,2024-08-24,32
27827065,73320656,Callao,456,2024-02-24,30
99557647,76974568,Callao,411,2024-12-05,41
62283640,25825550,Chancay,230,2025-10-10,19
82352515,11229761,Callao,419,2023-11-02,30
15547810,81354806,Callao,302,2023-10-29,37
48609049,46963885,Callao,385,2024-07-24,35
35972718,99021172,Callao,324,2024-08-04,31
70835544,45562568,Callao,476,2023-11-08,41
88072361,15011650,Callao,404,2024-01-03,31
44858027,51863205,Callao,427,2023-05-13,42
43126100,86561117,Chancay,270,2025-06-07,20
90228145,53815140,Callao,385,2024-02-11,32
39057448,46354065,Callao,371,2023-10-02,44
57667324,79515906,Callao,324,2023-09-02,32
14184027,40928286,Callao,429,2024-04-19,43
51616295,76362608,Callao,356,2024-03-19,37
98104174,67919798,Callao,456,2023-08-26,38
30007848,22738503,Callao,497,2024-11-12,43
73231946,31829114,Callao,316,2023-07-02,43
78101288,59822136,Chancay,159,2025-10-28,21
73511340,15167608,Callao,351,2023-06-29,42
12667449,40379215,Chancay,128,2025-07-15,22
12104078,55315716,Callao,500,2023-03-15,42
36429628,89111617,Callao,443,2023-12-16,43
91533046,87480311,Chancay,229,2025-01-02,22
57505727,84701225,Callao,446,2023-04-04,40
16256923,49782918,Callao,409,2024-05-25,32
83807101,36196469,Callao,405,2024-07-09,41
38490506,74502681,Chancay,227,2025-04-22,21
54976820,83547436,Callao,410,2024-02-17,42
13655024,10519920,Chancay,260,2025-03-18,18
65277053,99783763,Chancay,177,2025-02-19,25
78453197,71583245,Chancay,300,2025-12-31,21
77880755,59837810,Chancay,134,2025-08-26,22
77147702,79542464,Callao,311,2024-12-01,41
88711204,78043912,Callao,349,2023-05-25,32
73296955,21970164,Chancay,149,2025-09-02,20
51387930,10113442,Callao,301,2024-10-11,45
73126048,23081783,Chancay,215,2025-10-27,25
87604731,49472649,Callao,338,2023-03-10,32
91067941,73775360,Chancay,290,2025-12-11,23
91439655,26779712,Chancay,140,2025-06-05,19
16658705,24498950,Chancay,161,2025-12-08,19
20988598,76983240,Chancay,147,2025-07-23,25
27789360,34019578,Callao,382,2024-01-26,44
69412805,63362888,Chancay,119,2025-05-07,24
15751402,20759574,Callao,379,2023-06-05,31
27821577,73731958,Callao,336,2024-02-26,31
95796303,89349842,Chancay,280,2025-08-07,25
69733041,32708664,Callao,446,2024-04-06,31
59924852,72998672,Callao,378,2023-07-19,38
96497511,39639753,Callao,314,2023-09-26,45
53268317,11020314,Chancay,117,2025-02-17,25
47627714,65953307,Chancay,229,2025-12-20,22
41577208,55653556,Callao,448,2023-01-24,32
63267059,73119070,Callao,439,2023-08-27,39
14208535,41269660,Chancay,114,2025-10-08,23
19148167,24517142,Chancay,256,2025-11-26,21
25146327,86943481,Chancay,112,2025-10-08,24
98503659,37231277,Callao,497,2023-07-09,42
90521235,64014029,Callao,420,2023-12-12,43
58397204,23808972,Callao,431,2023-11-28,45
87500665,97489178,Chancay,236,2025-04-02,24
41826180,73326023,Callao,499,2023-06-17,41
72332878,49914695,Callao,434,2023-04-12,35
17239387,72872179,Chancay,221,2025-11-14,22
69353943,76549752,Chancay,228,2025-10-22,22
22937518,76794006,Callao,494,2023-03-04,32
67096757,86435270,Callao,338,2024-11-29,31
38774683,77545425,Callao,411,2024-01-16,37
52845453,50043675,Chancay,234,2025-05-25,22
60978955,57360582,Chancay,243,2025-04-22,19
81601678,47865831,Callao,494,2024-02-06,31
62129893,17164985,Callao,310,2024-01-21,31
54649092,67662906,Callao,306,2024-07-27,34
24121245,75417613,Callao,343,2023-03-14,43
27979894,51096532,Callao,476,2024-12-23,42
98234203,50679472,Chancay,139,2025-03-13,20
59848283,92842286,Callao,441,2024-05-23,32
13831879,12694545,Callao,413,2024-04-09,39
91384510,21188869,Callao,480,2023-09-04,31
16888401,45235175,Callao,366,2023-01-10,43
67237147,68685991,Callao,307,2023-08-15,41
94865101,12319993,Callao,321,2024-09-15,37
90189320,81309438,Callao,338,2023-07-31,34
55415460,89880378,Callao,489,2024-06-12,35
90274788,69650738,Chancay,211,2025-06-11,22
27707774,52693045,Callao,320,2024-04-12,42
38438337,61829457,Chancay,282,2025-03-18,25
10493250,22426398,Chancay,196,2025-09-09,25
17644609,87560751,Callao,424,2024-02-16,41
28921039,78875457,Callao,406,2023-03-31,37
70026223,78927624,Callao,390,2024-11-02,37
35359094,99704209,Callao,443,2023-09-18,45
21843046,23998216,Callao,419,2023-06-11,40
29260108,11596282,Callao,449,2024-11-19,36
51177999,63398349,Chancay,149,2025-08-21,24
98656946,62411975,Callao,328,2024-09-26,35
34882545,96750490,Chancay,161,2025-02-09,23
21947092,50373581,Callao,316,2023-06-17,39
48229693,21892043,Callao,495,2023-09-18,38
46989838,90838963,Chancay,168,2025-09-13,18
68542894,14356689,Chancay,183,2025-02-26,24
38553551,78581872,Chancay,114,2025-04-07,25
77847740,96318573,Chancay,243,2025-06-20,20
29621054,98905052,Callao,398,2024-01-04,32
63798441,68475297,Chancay,167,2025-03-04,18
42604767,69126276,Callao,450,2023-11-26,45
38671077,14290096,Callao,388,2023-01-10,41
56423900,97686864,Chancay,201,2025-01-15,24
54538895,13222198,Callao,396,2023-11-26,31
24329288,42604053,Chancay,272,2025-10-30,19
64435028,83636984,Chancay,227,2025-05-17,23
68035997,53761631,Chancay,142,2025-09-28,24
15610549,62785931,Callao,428,2023-04-18,38
65347348,17286698,Callao,398,2024-10-09,38
61723961,95877423,Callao,419,2024-11-19,37
99155989,71555330,Callao,301,2024-07-27,41
34651978,59416807,Callao,486,2024-06-24,45
59117045,60686450,Callao,348,2023-06-18,33
82676808,92222358,Callao,374,2024-08-27,35
75824854,78087763,Chancay,103,2025-12-07,21
82964202,98566811,Callao,311,2023-08-28,41
36995488,72025909,Chancay,235,2025-01-17,25
35533015,67126011,Chancay,293,2025-05-21,22
82883876,10915596,Chancay,284,2025-01-23,23
58199805,64399322,Chancay,242,2025-07-03,20
22709508,94136539,Callao,475,2024-02-29,42
14101932,20408520,Callao,373,2023-08-24,38
45457231,11593610,Callao,302,2024-01-10,38
28683067,97374475,Callao,304,2024-09-28,37
32859413,52670352,Chancay,254,2025-09-23,19
13400806,59694249,Chancay,216,2025-10-04,19
27038201,25060294,Callao,343,2023-11-03,42
57123722,24213390,Chancay,174,2025-04-04,20
22023339,89979841,Callao,465,2024-08-01,33
35497508,28681724,Callao,302,2023-05-30,34
76345726,69133775,Chancay,230,2025-07-03,24
45360646,82104836,Callao,423,2023-07-22,38
67207698,40988872,Chancay,121,2025-06-13,22
97731307,25595292,Callao,496,2024-10-15,34
90071296,55827857,Callao,448,2024-10-23,36
17018967,79495632,Chancay,115,2025-06-22,21
34969544,27348267,Callao,375,2024-12-13,32
61513832,12277853,Callao,457,2023-07-23,39
13420127,16442004,Callao,330,2023-12-25,45
44756007,34114957,Chancay,103,2025-07-05,24
87287340,86732950,Callao,336,2023-02-21,31
64090167,14794815,Callao,429,2024-03-11,37
51647392,13867576,Chancay,202,2025-11-23,20
99643837,78763593,Callao,345,2024-07-13,43
19601051,10982782,Callao,305,2023-02-15,31
41996445,96735976,Chancay,191,2025-07-07,25
21045658,40180876,Chancay,282,2025-03-09,24
49351140,49604859,Callao,379,2023-07-14,35
66410995,70763657,Callao,330,2024-11-27,38
48669871,84967557,Callao,376,2024-02-15,36
28952839,53251544,Callao,379,2023-05-02,43
61937452,18544606,Callao,430,2024-10-17,35
16721703,71649983,Callao,390,2024-10-01,34
79214353,55550893,Callao,302,2023-06-06,41
72540426,57065158,Chancay,284,2025-09-15,25
50270315,68764049,Callao,472,2023-01-13,36
40004883,51480641,Callao,302,2024-10-15,40
59393467,57444225,Chancay,171,2025-10-14,21
94798964,93135837,Callao,412,2023-10-19,41
69524444,71282339,Callao,312,2023-04-16,45
71765816,12047349,Callao,356,2024-01-14,38
78863749,74787679,Chancay,187,2025-09-28,19
18190493,67114347,Chancay,133,2025-10-03,24
58508518,71753397,Callao,483,2023-12-28,40
86628979,35515327,Chancay,181,2025-04-05,20
37223214,92301014,Callao,439,2023-01-26,30
62859436,91069913,Callao,446,2024-05-09,40
78518985,92084647,Callao,334,2024-01-21,38
77620684,64263469,Callao,325,2024-09-26,39
48240830,38629988,Callao,427,2024-11-26,35
10693296,99573235,Callao,478,2023-03-07,40
24097418,72881286,Callao,414,2024-04-26,36
89675704,31471218,Callao,396,2024-09-04,30
46949246,83064756,Callao,477,2023-07-15,37
12136633,14024214,Callao,398,2023-05-02,37
49394122,63284144,Callao,388,2024-11-14,43
64066759,56906337,Callao,358,2024-12-20,41
45131694,74543813,Callao,449,2024-01-14,42
16389994,31255434,Chancay,118,2025-05-06,21
88659529,82355496,Callao,442,2023-12-26,30
53946092,56981701,Chancay,111,2025-01-31,21
61278156,78407126,Callao,446,2023-04-23,34
35294644,82526529,Callao,443,2024-01-30,33
81094036,10866524,Callao,446,2024-01-13,34
60957478,21933619,Callao,479,2023-02-18,38
11329611,86258903,Callao,396,2023-12-29,33
22283310,97949508,Callao,452,2024-10-23,32
52254690,68573633,Chancay,245,2025-04-07,20
78931853,11291184,Chancay,155,2025-02-22,19
22709335,46277925,Callao,375,2024-01-31,39
39811725,16085927,Callao,323,2024-10-22,35
67879658,87922809,Callao,323,2024-03-05,35
40857142,84258093,Callao,348,2024-04-20,39
26703827,56355200,Callao,339,2024-06-18,44
72809181,12706917,Callao,423,2024-10-24,41
39079852,79180453,Callao,316,2023-09-22,43
48249944,64670319,Callao,326,2023-01-30,38
79458304,78454361,Callao,395,2024-11-11,36
63542154,79759839,Chancay,156,2025-04-21,23
81008143,38022077,Callao,398,2024-04-09,38
15864106,93011496,Chancay,280,2025-02-28,20
41263159,19702938,Chancay,129,2025-11-28,20
80313430,61114292,Callao,372,2024-03-22,43
17628297,39532218,Callao,314,2023-09-02,34
40998429,41574224,Chancay,211,2025-01-13,23
20535280,23690854,Chancay,161,2025-07-02,24
83152384,40127476,Callao,434,2024-04-15,32
18372046,51788886,Chancay,126,2025-10-08,21
15302474,73641252,Callao,435,2023-05-29,34
66750339,61722080,Callao,317,2023-12-09,41
57655123,91225660,Callao,333,2023-07-31,34
89014721,54253328,Chancay,214,2025-06-04,21
91289774,35950900,Callao,406,2024-10-31,36
93295654,21496289,Callao,461,2023-09-15,38
83427367,23413741,Callao,457,2024-04-13,34
89287708,46441318,Chancay,294,2025-11-09,21
78317687,17387194,Callao,410,2023-12-31,42
39588148,46112439,Callao,473,2023-02-01,43
45949976,10870377,Chancay,248,2025-04-18,18
53135283,64014334,Callao,333,2023-02-20,41
74548974,46722986,Chancay,271,2025-08-31,25
95550246,36080556,Callao,421,2024-08-12,36
52390064,11607845,Chancay,194,2025-03-29,24
37656360,84336033,Chancay,281,2025-04-14,24
25377673,32721358,Callao,436,2024-02-01,31
68219022,26740093,Callao,350,2024-11-06,30
75148690,81408759,Callao,483,2024-11-24,40
35537415,18004923,Callao,450,2024-12-03,34
71805263,65421673,Chancay,215,2025-05-30,24
47385786,15354437,Callao,368,2023-03-26,45
96992088,19014984,Callao,486,2023-07-26,39
28738902,81860987,Callao,379,2023-10-19,42
78989702,25146359,Callao,439,2023-01-27,32
98806196,49531790,Callao,379,2024-03-09,40
83278042,31199199,Callao,345,2023-10-03,36
70184794,21641830,Callao,439,2023-06-22,44
36393037,61824942,Chancay,215,2025-05-19,25
61418524,76074388,Callao,367,2023-01-08,37
99990724,37222833,Chancay,265,2025-09-03,22
65423709,25910182,Chancay,194,2025-11-05,18
75872828,22078026,Chancay,110,2025-01-31,18
15698840,72371984,Callao,321,2023-03-31,41
10758436,86133110,Callao,464,2024-09-20,45
60554617,73077717,Callao,316,2023-08-12,34
51191991,85795694,Callao,429,2024-01-10,45
66694921,30295723,Chancay,251,2025-07-21,23
65608127,35414828,Chancay,189,2025-04-11,22
96807241,69711343,Chancay,142,2025-04-13,25
65342487,17809494,Callao,303,2023-11-24,36
28616893,15992609,Chancay,267,2025-03-29,22
33127985,91745787,Chancay,198,2025-04-05,23
93833812,30653835,Callao,450,2023-12-15,34
15601270,28481834,Callao,421,2024-11-13,33
65538956,75304219,Callao,330,2024-04-26,37
18581506,77590991,Callao,342,2023-12-10,32
58260338,90512039,Callao,439,2023-05-27,36
53099045,46853711,Callao,382,2023-01-24,40
32430786,25171464,Callao,473,2024-03-20,42
92529602,65642850,Callao,364,2024-01-18,39
93034725,68917414,Callao,471,2023-07-31,32
97228305,22069771,Callao,333,2023-04-27,40
53727163,78952363,Callao,408,2024-04-02,41
67507914,33165842,Chancay,234,2025-11-05,25
16355368,32344003,Callao,400,2023-01-01,42
27786929,43593865,Chancay,283,2025-10-04,20
28765231,22003928,Callao,415,2024-11-24,37
26934902,53958378,Callao,397,2023-12-02,34
54177885,95812276,Chancay,231,2025-11-14,23
63866618,82682323,Chancay,208,2025-11-23,18
96619582,14401495,Callao,437,2024-04-14,30
46713605,64630917,Callao,349,2023-02-22,42
17792652,51996287,Callao,445,2023-02-14,33
48398668,87706484,Callao,305,2024-09-28,36
65217095,99598613,Chancay,249,2025-11-09,19
50288057,44138057,Callao,357,2023-08-26,45
61212094,72504712,Chancay,105,2025-06-18,18
10839730,40545422,Callao,447,2024-12-22,43
10015407,73675252,Callao,478,2023-04-03,45
13379955,74839317,Chancay,251,2025-09-17,21
85881386,26621307,Callao,446,2024-03-15,37
18680338,91691130,Chancay,230,2025-11-06,23
59604524,57918023,Callao,310,2024-05-18,35
30224884,33185412,Callao,368,2023-07-09,34
79057066,64700821,Callao,392,2024-05-26,30
40037512,96201070,Callao,407,2024-07-11,30
95822684,26964203,Chancay,285,2025-01-25,24
44188137,53214737,Chancay,140,2025-10-20,21
91910586,66718879,Chancay,277,2025-09-08,18
95776090,36036197,Callao,423,2024-12-11,41
38390538,51980207,Callao,366,2024-07-23,43
98084530,89362664,Chancay,137,2025-01-02,20
93784439,84388341,Callao,320,2024-04-21,34
25055886,44292663,Callao,378,2024-05-21,44
60513336,55548844,Chancay,290,2025-05-20,23
71058794,31266711,Callao,300,2023-07-21,40
69722907,84591885,Callao,436,2023-04-22,39
23835803,37833636,Callao,475,2024-05-19,37
43232394,69831959,Chancay,226,2025-07-26,22
64072391,71254514,Callao,428,2023-07-28,31
73187882,80162780,Callao,368,2023-02-23,38
16990403,71322076,Callao,487,2024-10-11,44
77006493,54378633,Chancay,242,2025-06-23,21
37867853,52702061,Callao,358,2023-07-15,42
68273444,36299460,Callao,465,2023-12-31,32
67947049,21215045,Chancay,163,2025-07-06,18
27679977,10709062,Chancay,103,2025-07-22,24
61925061,78484852,Callao,367,2023-06-15,31
55186447,12275738,Callao,425,2024-04-28,34
39100036,54286865,Callao,404,2024-09-15,45
